MB Financial Inc.,MBFI,0.960,0.820,0.740,0.650,0.520,0.440,,0.130,0.040,,0.040,0.150,0.720,0.720,0.660,0.560,0.500,0.440,0.400,0.000,0.000,0.000,8.490,17.1,10.8,13.8,25.0,18.2,238.5,225.0,0.0,-73.3,-79.2,0.0,9.1,17.9,12.0,13.6,10.0,n/a,n/a,n/a,28.7,85.0
McCormick & Co.,MKC,2.080,1.880,1.720,1.600,1.480,1.360,,1.240,1.120,,1.040,0.960,0.880,0.800,0.720,0.640,0.560,0.460,0.420,0.400,0.380,0.340,20.080,10.6,9.3,7.5,8.1,8.8,9.7,10.7,7.7,8.3,9.1,10.0,11.1,12.5,14.3,21.7,9.5,5.0,5.3,11.8,10.1,3.6
McDonald's Corp.,MCD,4.190,3.830,3.610,3.440,3.280,3.120,,2.870,2.530,,2.260,2.050,1.625,1.500,1.000,0.670,0.550,0.400,0.235,0.225,0.215,0.195,37.795,9.4,6.1,4.9,4.9,5.1,8.7,13.4,11.9,10.2,26.2,8.3,50.0,49.3,21.8,37.5,70.2,4.4,4.7,10.3,18.8,19.2
McGrath Rentcorp,MGRC,1.280,1.035,1.015,0.995,0.975,0.955,,0.935,0.915,,0.895,0.860,0.780,0.700,0.620,0.530,0.430,0.390,0.340,0.310,0.270,0.230,14.460,23.7,2.0,2.0,2.1,2.1,2.1,2.2,2.2,4.1,10.3,11.4,12.9,17.0,23.3,10.3,14.7,9.7,14.8,17.4,9.7,7.4
McKesson Corp.,MCK,1.410,1.180,1.120,1.040,0.960,0.880,,0.800,0.780,,0.660,0.480,0.420,0.240,0.240,0.240,0.240,0.240,0.240,0.240,0.240,0.240,11.890,19.5,5.4,7.7,8.3,9.1,10.0,2.6,18.2,37.5,14.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,18.3
MDU Resources,MDU,0.790,0.770,0.750,0.730,0.710,0.690,#,0.670,0.650,,0.630,0.620,0.590,0.550,0.515,0.487,0.460,0.433,0.413,0.396,0.378,0.360,11.592,2.6,2.7,2.7,2.8,2.9,3.0,3.1,3.2,1.6,5.1,7.3,6.8,5.8,5.8,6.2,4.8,4.5,4.7,4.9,4.2,1.6
Medical Properties Trust Inc.,MPW,0.990,0.950,0.900,0.870,0.840,0.800,,0.800,0.800,,0.800,0.800,1.080,1.080,0.900,0.170,0.000,0.000,0.000,0.000,0.000,0.000,11.780,4.2,5.6,3.4,3.6,5.0,0.0,0.0,0.0,0.0,-25.9,0.0,20.0,429.4,n/a,n/a,n/a,n/a,n/a,n/a,34.3,119.1
Medtronic plc,MDT,1.920,1.780,1.620,1.370,1.170,1.080,,1.010,0.935,,0.860,0.785,0.625,0.470,0.413,0.360,0.313,0.270,0.240,0.215,0.180,0.145,15.760,7.9,9.9,18.2,17.1,8.3,6.9,8.0,8.7,9.6,25.6,33.0,13.9,14.6,15.2,15.7,12.5,11.6,19.4,24.1,14.8,7.0
Mercantile Bank Corp.,MBWM,0.930,0.740,0.660,0.580,0.480,0.450,,0.090,0.000,,0.010,0.070,0.310,0.570,0.486,0.400,0.323,0.276,0.000,0.000,0.000,0.000,6.375,25.7,12.1,13.8,20.8,6.7,400.0,n/a,-100.0,-85.7,-77.4,-45.6,17.4,21.4,24.0,16.7,n/a,n/a,n/a,n/a,17.8,119.0
Merck & Company,MRK,1.920,1.880,1.840,1.800,1.760,1.720,,1.680,1.520,,1.520,1.520,1.520,1.520,1.520,1.520,1.490,1.450,1.410,1.370,1.210,1.100,31.270,2.1,2.2,2.2,2.3,2.3,2.4,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,2.8,2.9,13.2,10.0,3.0,3.9
Mercury General Corp.,MCY,2.503,2.493,2.483,2.473,2.463,2.453,,2.443,2.410,,2.370,2.330,2.320,2.080,1.920,1.720,1.480,1.320,1.200,1.060,0.960,0.840,39.318,0.4,0.4,0.4,0.4,0.4,0.4,1.3,1.7,1.7,0.4,11.5,8.3,11.6,16.2,12.1,10.0,13.2,10.4,14.3,6.1,6.0
Meredith Corp.,MDP,2.180,2.080,1.980,1.830,1.730,1.630,,1.530,1.148,,0.920,0.900,0.860,0.740,0.640,0.560,0.480,0.380,0.360,0.340,0.320,0.300,20.908,4.8,5.1,8.2,5.8,6.1,6.5,33.3,24.7,2.2,4.7,16.2,15.6,14.3,16.7,26.3,5.6,5.9,6.3,6.7,11.3,8.8
Methanex Corp.,MEOH,1.320,1.175,1.100,1.075,0.950,0.785,,0.725,0.665,,0.620,0.620,0.605,0.545,0.485,0.410,0.280,0.220,0.100,0.000,0.000,0.000,11.680,12.3,6.8,2.3,13.2,21.0,8.3,9.0,7.3,0.0,2.5,11.0,12.4,18.3,46.4,27.3,120.0,n/a,n/a,n/a,19.9,29.0
MetLife Inc.,MET,1.660,1.600,1.575,1.475,1.181,0.900,,0.660,0.660,,0.660,0.660,0.660,0.660,0.526,0.463,0.410,0.205,0.187,0.178,0.178,0.000,14.496,3.7,1.6,6.8,24.9,31.2,36.5,0.0,0.0,0.0,0.0,0.0,25.4,13.5,13.0,100.0,9.5,5.0,0.0,n/a,15.1,24.3
MGE Energy Inc.,MGEE,1.320,1.260,1.205,1.155,1.108,1.070,,1.037,1.010,,0.990,0.973,0.956,0.938,0.924,0.916,0.907,0.899,0.892,0.885,0.877,0.867,20.189,4.8,4.6,4.3,4.2,3.6,3.2,2.6,2.0,1.7,1.9,1.9,1.4,0.9,1.0,0.9,0.7,0.8,1.0,1.2,2.2,1.4
Microchip Technology Inc.,MCHP,1.455,1.447,1.439,1.432,1.423,1.415,,1.402,1.386,#,1.370,1.357,1.327,1.150,0.890,0.450,0.173,0.098,0.020,0.000,0.000,0.000,18.234,0.6,0.6,0.5,0.6,0.6,0.9,1.2,1.2,1.0,2.3,15.4,29.2,97.8,160.1,76.5,390.0,n/a,n/a,n/a,48.6,102.1
Microsoft Corp.,MSFT,1.720,1.590,1.470,1.290,1.150,0.970,,0.830,0.680,,0.550,0.520,0.460,0.410,0.370,0.320,0.160,0.240,0.000,0.000,0.000,0.000,12.730,8.2,8.2,14.0,12.2,18.6,16.9,22.1,23.6,5.8,13.0,12.2,10.8,15.6,100.0,-33.3,n/a,n/a,n/a,n/a,16.5,26.6
Mid Penn Bancorp,MPB,0.600,0.520,0.480,0.440,0.350,0.200,,0.200,0.200,,0.000,0.520,0.800,0.790,0.762,0.726,0.726,0.726,0.691,0.691,0.691,0.666,10.779,15.4,8.3,9.1,25.7,75.0,0.0,0.0,n/a,-100.0,-35.0,1.2,3.7,5.0,0.0,0.0,5.0,0.0,0.0,3.7,1.0,32.5
Mid-America Apartment Communities Inc.,MAA,3.690,3.480,3.280,3.080,2.920,2.780,,2.640,2.510,,2.460,2.460,2.460,2.420,2.380,2.340,2.340,2.340,2.340,2.340,2.320,2.300,52.880,6.0,6.1,6.5,5.5,5.0,5.3,5.2,2.0,0.0,0.0,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.9,0.9,2.5,2.5
Middlesex Water Co.,MSEX,0.911,0.858,0.808,0.776,0.763,0.753,,0.743,0.733,,0.723,0.713,0.703,0.693,0.683,0.673,0.663,0.649,0.634,0.623,0.613,0.595,14.303,6.3,6.2,4.0,1.8,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,2.1,2.4,1.8,1.6,2.9,2.3,1.5
MidWest One Financial Group Inc.,MOFG,0.780,0.670,0.640,0.600,0.580,0.500,,0.360,0.220,,0.200,0.303,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.310,16.4,4.7,6.7,3.4,16.0,38.9,63.6,10.0,-33.9,-33.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.2,29.3
MKS Instruments Inc.,MKSI,0.780,0.705,0.680,0.675,0.655,0.640,,0.620,0.600,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.355,10.6,3.7,0.7,3.1,2.3,3.2,3.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.9,3.1
Mobile Mini Inc.,MINI,1.000,0.908,0.824,0.748,0.680,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.160,10.1,10.2,10.2,10.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.1,0.1
Moelis & Company,MC,1.880,1.480,1.240,1.000,0.400,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,27.0,19.4,24.0,150.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,55.1,63.3
Mondelez International Inc.,MDLZ,0.920,0.82,0.72,0.64,0.58,0.54,0.13,0.13,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.480,12.2,13.9,12.5,10.3,7.4,315.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,62.0,124.2
Monotype Imaging Holdings Inc.,TYPE,0.461,0.449,0.430,0.380,0.300,0.220,,0.040,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.280,2.7,4.4,13.2,26.7,36.4,450.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88.9,177.4
Monro Inc.,MNRO,0.780,0.710,0.660,0.580,0.500,0.430,#,0.390,0.340,,0.247,0.180,0.160,0.142,0.107,0.044,0.000,0.000,0.000,0.000,0.000,0.000,5.270,9.9,7.6,13.8,16.0,16.3,10.3,14.7,37.8,37.0,12.5,12.5,33.3,140.0,n/a,n/a,n/a,n/a,n/a,n/a,27.8,35.3
Moody's Corp.,MCO,1.760,1.520,1.460,1.360,1.120,0.900,,0.640,0.535,,0.420,0.400,0.400,0.320,0.280,0.203,0.150,0.090,0.090,0.090,0.023,0.000,11.760,15.8,4.1,7.4,21.4,24.4,40.6,19.6,27.4,5.0,0.0,25.0,14.3,38.3,35.0,66.7,0.0,0.0,300.0,n/a,35.8,68.2
Morgan Stanley,MS,1.100,0.900,0.700,0.550,0.350,0.200,,0.200,0.200,,0.200,0.437,1.080,1.080,1.080,1.080,1.000,0.920,0.920,0.920,0.800,0.480,14.197,22.2,28.6,27.3,57.1,75.0,0.0,0.0,0.0,-54.2,-59.5,0.0,0.0,0.0,8.0,8.7,0.0,0.0,15.0,66.7,10.3,33.5
Morningstar Inc.,MORN,1.000,0.920,0.880,0.760,0.680,0.500,,0.400,0.200,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.340,8.7,4.5,15.8,11.8,36.0,25.0,100.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28.8,33.1
Motorola Solutions Inc.,MSI,2.080,1.880,1.640,1.360,1.270,1.090,,0.920,0.220,,0.000,0.202,0.809,0.809,0.728,0.647,0.579,0.579,0.579,0.579,0.579,0.579,17.127,10.6,14.6,20.6,7.1,16.5,18.5,318.2,n/a,-100.0,-75.0,0.0,11.1,12.5,11.7,0.0,0.0,0.0,0.0,0.0,14.8,82.2
MPLX LP,MPLX,2.490,2.210,2.030,1.703,1.340,1.032,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.804,12.7,8.9,19.2,27.1,29.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19.5,9.0
MSA Safety Inc.,MSA,1.490,1.380,1.310,1.270,1.230,1.180,,1.100,1.030,,0.990,0.960,0.940,0.840,0.680,0.520,0.370,0.257,0.217,0.180,0.158,0.151,16.252,8.0,5.3,3.1,3.3,4.2,7.3,6.8,4.0,3.1,2.1,11.9,23.5,30.8,40.5,44.1,18.5,20.4,14.1,4.4,13.4,13.0
MSC Industrial Direct Co. Inc.,MSM,2.370,1.830,1.740,1.630,1.390,1.230,#,1.050,0.910,,0.840,0.800,0.760,0.680,0.560,0.460,0.340,0.100,0.000,0.000,0.000,0.000,16.690,29.5,5.2,6.7,17.3,13.0,17.1,15.4,8.3,5.0,5.3,11.8,21.4,21.7,35.3,240.0,n/a,n/a,n/a,n/a,30.2,58.7
MSCI Inc.,MSCI,1.920,1.320,1.000,0.800,0.180,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.220,45.5,32.0,25.0,344.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,111.7,155.4
Muncy Bank Financial Inc.,MYBF,1.300,1.220,1.080,1.000,0.880,0.800,,0.760,0.670,,0.605,0.575,0.550,0.505,0.480,0.460,0.360,0.340,0.320,0.300,0.280,0.260,12.745,6.6,13.0,8.0,13.6,10.0,5.3,13.4,10.7,5.2,4.5,8.9,5.2,4.3,27.8,5.9,6.3,6.7,7.1,7.7,9.0,5.4
MutualFirst Financial Inc.,MFSF,0.740,0.66,0.58,0.48,0.32,0.24,,0.24,0.24,,0.24,0.42,0.64,0.6,0.58,0.53,0.47,0.42,0.37,0.32,0.28,0,8.370,12.1,13.8,20.8,50.0,33.3,0.0,0.0,0.0,-42.9,-34.4,6.7,3.4,9.4,12.8,11.9,13.5,15.6,14.3,n/a,7.8,20.8
NACCO Industries,NC,0.660,0.421,0.336,0.330,0.322,0.315,,0.244,0.213,,0.209,0.208,0.205,0.199,0.191,0.186,0.168,0.127,0.097,0.093,0.089,0.085,4.700,56.7,25.4,1.9,2.2,2.3,29.3,14.5,1.7,0.8,1.1,3.3,3.9,3.1,10.3,32.9,29.9,4.3,4.5,4.7,12.3,15.4
NASB Financial Inc.,NASB,2.000,1.280,1.040,0.800,0.400,0.000,,0.000,0.000,,0.225,0.900,0.900,0.900,0.900,0.900,0.800,0.680,0.600,0.500,0.280,0.080,13.185,56.3,23.1,30.0,100.0,n/a,n/a,n/a,-100.0,-75.0,0.0,0.0,0.0,0.0,12.5,17.6,13.3,20.0,78.6,250.0,26.6,76.8
Nasdaq Inc.,NDAQ,1.700,1.460,1.210,0.900,0.580,0.520,,0.390,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.760,16.4,20.7,34.4,55.2,11.5,33.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28.6,15.9
National Bankshares,NKSH,1.210,1.170,1.160,1.140,1.130,1.120,,1.100,1.000,,0.910,0.840,0.800,0.760,0.730,0.710,0.640,0.565,0.485,0.430,0.425,0.000,16.325,3.4,0.9,1.8,0.9,0.9,1.8,10.0,9.9,8.3,5.0,5.3,4.1,2.8,10.9,13.3,16.5,12.8,1.2,n/a,6.1,5.0
National Fuel Gas,NFG,1.680,1.640,1.600,1.560,1.520,1.480,,1.440,1.400,,1.360,1.320,1.270,1.220,1.180,1.140,1.100,1.060,1.025,0.985,0.945,0.915,25.840,2.4,2.5,2.6,2.6,2.7,2.8,2.9,2.9,3.0,3.9,4.1,3.4,3.5,3.6,3.8,3.4,4.1,4.2,3.3,3.3,0.6
National Health Investors,NHI,3.950,3.750,3.550,3.320,3.045,2.835,,2.620,2.450,,2.305,2.200,2.150,1.980,1.890,1.775,1.675,1.550,1.500,0.000,2.020,2.960,47.525,5.3,5.6,6.9,9.0,7.4,8.2,6.9,6.3,4.8,2.3,8.6,4.8,6.5,6.0,8.1,3.3,n/a,-100.0,-31.8,-1.8,26.2
National Healthcare Corp.,NHC,1.960,1.860,1.700,1.480,1.320,1.240,,1.200,1.160,,1.080,1.000,0.900,0.780,0.660,0.550,0.375,0.000,0.000,0.000,0.000,0.000,17.265,5.4,9.4,14.9,12.1,6.5,3.3,3.4,7.4,8.0,11.1,15.4,18.2,20.0,46.7,n/a,n/a,n/a,n/a,n/a,13.0,11.0
National Instruments Corp.,NATI,0.920,0.840,0.800,0.760,0.600,0.560,,0.560,0.400,,0.347,0.320,0.293,0.227,0.160,0.133,0.122,0.044,0.000,0.000,0.000,0.000,7.087,9.5,5.0,5.3,26.7,7.1,0.0,40.0,15.4,8.3,9.1,29.4,41.7,20.0,9.1,175.0,n/a,n/a,n/a,n/a,26.8,43.0
National Retail Properties,NNN,1.950,1.860,1.780,1.710,1.650,1.600,,1.560,1.530,,1.510,1.500,1.480,1.400,1.320,1.300,1.290,1.280,1.270,1.260,1.245,1.240,29.735,4.8,4.5,4.1,3.6,3.1,2.6,2.0,1.3,0.7,1.4,5.7,6.1,1.5,0.8,0.8,0.8,0.8,1.2,0.4,2.4,1.9
Natural Health Trends Corp.,NHTC,0.580,0.420,0.260,0.140,0.030,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.430,38.1,61.5,85.7,366.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,138.0,153.7
NBT Bancorp Inc.,NBTB,0.990,0.920,0.900,0.870,0.840,0.840,,0.800,0.800,,0.800,0.800,0.800,0.790,0.760,0.760,0.740,0.680,0.680,0.680,0.680,0.680,15.810,7.6,2.2,3.4,3.6,0.0,5.0,0.0,0.0,0.0,0.0,1.3,3.9,0.0,2.7,8.8,0.0,0.0,0.0,0.0,2.0,2.8
Neenah Paper Inc.,NP,1.640,1.480,1.320,1.200,1.020,0.700,,0.480,0.440,,0.400,0.400,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,10.680,10.8,12.1,10.0,17.6,45.7,45.8,9.1,10.0,0.0,0.0,0.0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,12.4,15.9
NetApp Inc.,NTAP,1.200,0.780,0.740,0.690,0.630,0.300,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.340,53.8,5.4,7.2,9.5,110.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37.2,45.4
New Jersey Resources,NJR,1.110,1.038,0.975,0.915,0.855,0.810,,0.770,0.720,,0.680,0.620,0.547,0.507,0.480,0.453,0.433,0.413,0.400,0.391,0.382,0.373,12.872,7.0,6.4,6.6,7.0,5.6,5.2,6.9,5.9,9.7,13.4,7.9,5.6,5.9,4.6,4.8,3.3,2.3,2.3,2.4,5.9,2.7
New Media,NEWM,1.490,1.42,1.34,1.29,0.54,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.080,4.9,6.0,3.9,138.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38.4,67.0
New Residential Investment Corp.,NRZ,2.000,1.940,1.840,1.670,1.400,0.490,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.340,3.1,5.4,10.2,19.3,185.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44.7,79.0
NewMarket Corp.,NEU,7.000,6.850,6.400,5.600,4.400,3.450,,3.000,2.080,,1.500,0.900,0.800,0.500,0.375,0.000,0.000,0.000,0.000,0.000,0.188,0.250,43.293,2.2,7.0,14.3,27.3,27.5,15.0,44.2,38.7,66.7,12.5,60.0,33.3,n/a,n/a,n/a,n/a,n/a,-100.0,-25.0,16.0,40.9
Nexstar Media Group Inc.,NXST,1.500,1.200,0.960,0.760,0.600,0.480,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,25.0,25.0,26.3,26.7,25.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.6,0.8
NextEra Energy Inc.,NEE,4.440,3.930,3.480,3.080,2.900,2.640,,2.400,2.200,,2.000,1.890,1.780,1.640,1.500,1.420,1.300,1.200,1.160,1.120,1.080,1.040,42.200,13.0,12.9,13.0,6.2,9.8,10.0,9.1,10.0,5.8,6.2,8.5,9.3,5.6,9.2,8.3,3.4,3.6,3.7,3.8,8.0,3.2
NextEra Energy Partners LP,NEP,1.713,1.490,1.298,0.905,0.188,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.593,14.9,14.8,43.4,382.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,114.0,179.6
Nielsen Holdings plc,NLSN,1.390,1.330,1.210,1.090,0.950,0.720,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.690,4.5,9.9,11.0,14.7,31.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.4,10.5
Nike Inc.,NKE,0.800,0.720,0.640,0.560,0.480,0.420,,0.375,0.310,,0.280,0.255,0.235,0.196,0.163,0.133,0.106,0.078,0.063,0.060,0.060,0.060,5.993,11.1,12.5,14.3,16.7,14.3,12.0,21.0,10.7,9.8,8.5,19.7,20.8,22.6,24.7,37.1,24.0,4.2,0.0,0.0,14.9,9.1
NiSource Inc.,NI,0.780,0.700,0.640,0.514,0.401,0.385,,0.369,0.361,,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.432,0.456,0.456,0.424,0.401,8.850,11.4,9.4,24.4,28.3,4.1,4.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.4,-5.2,0.0,7.4,5.9,4.0,9.8
Nordson Corp.,NDSN,1.250,1.140,1.020,0.900,0.760,0.630,,0.525,0.440,,0.390,0.369,0.365,0.350,0.335,0.323,0.313,0.303,0.285,0.280,0.260,0.240,10.476,9.6,11.8,13.3,18.4,20.6,20.0,19.3,12.8,5.8,1.0,4.3,4.5,3.9,3.2,3.3,6.1,1.8,7.7,8.3,9.3,6.5
Northeast Indiana Bancorp,NIDB,0.970,0.900,0.850,0.810,0.785,0.765,,0.730,0.705,,0.685,0.665,0.660,0.645,0.640,0.610,0.570,0.530,0.490,0.450,0.410,0.345,13.215,7.8,5.9,4.9,3.2,2.6,4.8,3.5,2.9,3.0,0.8,2.3,0.8,4.9,7.0,7.5,8.2,8.9,9.8,18.7,5.7,4.1
Northern Trust Corp.,NTRS,1.940,1.560,1.460,1.380,1.280,1.220,,1.160,1.120,,1.120,1.120,1.120,1.000,0.920,0.840,0.780,0.680,0.680,0.620,0.540,0.450,20.990,24.4,6.8,5.8,7.8,4.9,5.2,3.6,0.0,0.0,0.0,12.0,8.7,9.5,7.7,14.7,0.0,9.7,14.8,20.0,8.2,6.8
Northfield Bancorp Inc.,NFBK,0.400,0.340,0.310,0.280,0.260,0.240,,0.086,0.164,,0.135,0.114,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.357,17.6,9.7,10.7,7.7,8.3,180.4,-47.8,21.2,18.7,300.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52.7,104.6
Northrim BanCorp Inc.,NRIM,1.020,0.860,0.780,0.740,0.700,0.640,,0.560,0.500,,0.440,0.400,0.660,0.555,0.432,0.385,0.345,0.345,0.181,0.165,0.165,0.157,10.030,18.6,10.3,5.4,5.7,9.4,14.3,12.0,13.6,10.0,-39.4,19.0,28.4,12.1,11.8,0.0,90.0,10.0,0.0,5.0,12.4,23.0
Northrop Grumman,NOC,4.700,3.900,3.500,3.100,2.710,2.380,,2.150,1.925,,1.662,1.527,1.418,1.337,1.048,0.913,0.804,0.723,0.723,0.723,0.723,0.723,36.688,20.5,11.4,12.9,14.4,13.9,10.7,11.7,15.8,8.9,7.6,6.1,27.6,14.9,13.5,11.3,0.0,0.0,0.0,0.0,10.6,7.3
Northwest Bancshares Inc.,NWBI,0.680,0.640,0.600,0.560,0.520,0.500,,0.480,0.430,,0.400,0.391,0.391,0.373,0.311,0.240,0.196,0.160,0.124,0.089,0.071,0.071,7.228,6.3,6.7,7.1,7.7,4.0,4.2,11.6,7.5,2.3,0.0,4.8,20.0,29.6,22.7,22.2,28.6,40.0,25.0,0.0,13.2,11.7
Northwest Natural Gas,NWN,1.893,1.883,1.873,1.855,1.845,1.825,,1.790,1.750,,1.680,1.600,1.520,1.440,1.390,1.320,1.300,1.270,1.260,1.245,1.240,1.220,31.198,0.5,0.5,0.9,0.5,1.1,2.0,2.3,4.2,5.0,5.3,5.6,3.6,5.3,1.5,2.4,0.8,1.2,0.4,1.6,2.4,1.9
NorthWestern Corp.,NWE,2.200,2.100,2.000,1.920,1.600,1.520,,1.480,1.440,,1.360,1.340,1.320,1.280,1.240,1.000,0.000,0.000,0.000,0.000,0.000,0.000,21.800,4.8,5.0,4.2,20.0,5.3,2.7,2.8,5.9,1.5,1.5,3.1,3.2,24.0,n/a,n/a,n/a,n/a,n/a,n/a,6.5,7.1
Norwood Financial,NWFL,0.880,0.867,0.827,0.820,0.800,0.762,,0.727,0.703,,0.679,0.655,0.606,0.558,0.497,0.416,0.392,0.369,0.339,0.308,0.262,0.215,11.681,1.5,4.8,0.8,2.5,4.9,4.8,3.4,3.6,3.7,8.0,8.7,12.2,19.6,5.9,6.2,9.1,10.0,17.7,21.4,7.8,6.0
Nu Skin Enterprises Inc.,NUS,1.460,1.440,1.420,1.400,1.380,1.200,,0.800,0.590,,0.500,0.460,0.440,0.420,0.400,0.360,0.320,0.280,0.240,0.200,0.000,0.000,13.310,1.4,1.4,1.4,1.4,15.0,50.0,35.6,18.0,8.7,4.5,4.8,5.0,11.1,12.5,14.3,16.7,20.0,n/a,n/a,13.0,13.1
Nucor Corp.,NUE,1.520,1.510,1.500,1.490,1.480,1.470,,1.460,1.450,,1.440,1.410,1.310,0.630,0.400,0.300,0.235,0.200,0.190,0.170,0.150,0.130,18.445,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2.1,7.6,107.9,57.5,33.3,27.7,17.5,5.3,11.8,13.3,15.4,16.0,26.8
NVIDIA Corp.,NVDA,0.610,0.570,0.485,0.375,0.340,0.310,,0.075,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.765,7.0,17.5,29.3,10.3,9.7,313.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,64.5,122.2
Oak Valley Bancorp,OVLY,0.260,0.250,0.240,0.210,0.165,0.000,,0.000,0.000,,0.000,0.025,0.075,0.190,0.190,0.250,0.290,0.275,0.375,0.350,0.300,0.350,3.795,4.0,4.2,14.3,27.3,n/a,n/a,n/a,n/a,-100.0,-66.7,-60.5,0.0,-24.0,-13.8,5.5,-26.7,7.1,16.7,-14.3,-15.1,35.6
Occidental Petroleum,OXY,3.090,3.050,3.010,2.940,2.699,2.374,,2.008,1.699,,1.419,1.264,1.168,0.907,0.772,0.623,0.531,0.502,0.483,0.483,0.483,0.483,29.985,1.3,1.3,2.4,8.9,13.7,18.3,18.2,19.7,12.2,8.3,28.7,17.5,24.0,17.3,5.8,4.0,0.0,0.0,0.0,10.6,9.0
